ID,Name,Country,Source,Date
7754,NATIONAL COMMITTEE FOR THE LIBERATION AND PROTECTION OF ALBANIAN LANDS,BALKANS,US,
7755,NATIONAL LIBERATION ARMY,BALKANS,US,
7756,NATIONAL MOVEMENT FOR THE LIBERATION OF KOSOVO,BALKANS,US,
7757,"NDRECAJ, Maliq",BALKANS,US,
7760,"NIKOLIC, Momir",BALKANS,US,
7761,"NIKOLIC, Zarko",BALKANS,US,
7762,"OBRENOVIC, Dragan",BALKANS,US,
7765,"PANDUREVIC, Vinko",BALKANS,US,
7766,"PAVKOVIC, Nebojsa",BALKANS,US,
7767,"PERIC, Jozo",BALKANS,US,
7768,"PLAVSIC, Biljana",BALKANS,US,
7769,"POLITICAL COUNCIL OF PRESEVO, MEDVEDJA, AND BUJANOVAC",BALKANS,US,
7770,"POPOVIC, Vujadin",BALKANS,US,
7771,POPULAR MOVEMENT OF KOSOVO,BALKANS,US,
7772,"PRCAC, Dragoljub",BALKANS,US,
7774,PUMA SECURITY COMPANY,BALKANS,US,
7775,"RADIC, Miroslav",BALKANS,US,
7776,"RADIC, Mlado",BALKANS,US,
7777,"RAJIC, Ivica",BALKANS,US,
7778,"RASEVIC, Mitar",BALKANS,US,
7779,"REXHEPI, Daut",BALKANS,US,
7780,"ROGULJIC, Slavko",BALKANS,US,
7782,"SAHINPASIC, Senad",BALKANS,US,
7783,"SAINOVIC, Nikola",BALKANS,US,
7784,"SAMIU, Izair",BALKANS,US,
7785,"SANTIC, Vladimir",BALKANS,US,
7786,"SELIMI, Rexhep",BALKANS,US,
7787,"SESELJ, Vojislav",BALKANS,US,
7788,"SHAQIRI, Shaqir",BALKANS,US,
7789,"SIKIRICA, Dusko",BALKANS,US,
7790,"SIMATOVIC, Franko",BALKANS,US,
7791,"SIMIC, Blagoje",BALKANS,US,
7792,"SIMIC, Milan",BALKANS,US,
7793,"SLJIVANCANIN, Veselin",BALKANS,US,
7794,"SOPTA, Stanko",BALKANS,US,
7795,"STAKIC, Milomir",BALKANS,US,
7796,"STANISIC, Jovica",BALKANS,US,
7797,"STANKOVIC, Radovan",BALKANS,US,
7798,"STEPANOVIC, Novak",BALKANS,US,
7800,"SUBOTIC, Bogdan",BALKANS,US,
7801,"SUMA, Emrush",BALKANS,US,
7802,"SYLA, Azem",BALKANS,US,
7803,"TADIC, Dusan",BALKANS,US,
7804,"TADIC, Miroslav",BALKANS,US,
7807,"TODOVIC, Savo",BALKANS,US,
7808,"UKSINI, Sami",BALKANS,US,
7809,"VASILJEVIC, Mitar",BALKANS,US,
7810,"VUKOVIC, Zoran",BALKANS,US,
7811,"XHAFERI, Shefit",BALKANS,US,
7812,"XHEMAJLI, Emrush",BALKANS,US,
7813,"XHEMAJLI, Muhamet",BALKANS,US,
7814,"ZARIC, Simo",BALKANS,US,
7815,"ZELEN-KARADZIC, Ljiljana",BALKANS,US,
7817,"ZIGIC, Zoran",BALKANS,US,
7818,"ZUPLJANIN, Stojan",BALKANS,US,
7819,"DIAS DE MENDONCA, Leonardo",SDNTK,US,
7820,"ESPARRAGOZA MORENO, Juan Jose",SDNTK,US,
7821,"PALMA SALAZAR, Hector Luis",SDNTK,US,
7822,"QUINTERO MERAZ, Jose Albino",SDNTK,US,
7825,UNITED WA STATE ARMY,SDNTK,US,
7826,"ABDAOUI, Youssef",SDGT,US,
7827,"AKLI, Mohamed Amine",SDGT,US,
7828,"AMDOUNI, Mehrez",SDGT,US,
7829,"AYARI, Chiheb Ben Mohamed",SDGT,US,
7830,"BAAZAOUI, Mondher",SDGT,US,
7831,"DUMONT, Lionel",SDGT,US,
7832,"ESSAADI, Moussa Ben Amor Ben Ali",SDGT,US,
7833,"FETTAR, Rachid",SDGT,US,
7834,"HAMAMI, Brahim Ben Hedili Ben Mohamed",SDGT,US,
7835,"JARRAYA, Khalil",SDGT,US,
7836,"JARRAYA, Mounir Ben Habib",SDGT,US,
7837,"JENDOUBI, Faouzi Ben Mohamed Ben Ahmed",SDGT,US,
7838,"MNASRI, Fethi Ben Rebai Ben Absha",SDGT,US,
7839,"OUAZ, Najib",SDGT,US,
7840,"RARRBO, Ahmed Hosni",SDGT,US,
7841,"SALEH, Nedal",SDGT,US,
7842,"MZOUDI, Abdelghani",SDGT,US,
7843,"AL-TIKRITI, Saddam Hussein",IRAQ2,US,
7844,"AL-TIKRITI, Qusay Saddam Hussein",IRAQ2,US,
7845,"AL-TIKRITI, Uday Saddam Hussein",IRAQ2,US,
7846,"AL-TIKRITI, Abid Hamid Mahmud",IRAQ2,US,
7847,"AL-TIKRITI, Ali Hassan al-Majid",IRAQ2,US,
7848,"AL-DURI, Izzat Ibrahim",IRAQ2,US,
7849,"AL-TIKRITI, Hani abd-al-Latif Tilfah",IRAQ2,US,
7850,"AL-NUMAN, Aziz Salih",IRAQ2,US,
7851,"ZUBAIDI, Muhammad Hamza",IRAQ2,US,
7852,"AL-TIKRITI, Kamal Mustafa Sultan Abdallah",IRAQ2,US,
7853,"AL-TIKRITI, Barzan abd al-Ghafur Sulaiman Majid",IRAQ2,US,
7854,"AL-TIKRITI, Muzahim Sa'b Hassan",IRAQ2,US,
7855,"AL-TIKRITI, Ibrahim Ahmad abd al-Sattar Muhammed",IRAQ2,US,
7856,"AL-RAWI, Saif-al-Din Fulayyih Hassan Taha",IRAQ2,US,
7857,"AL-TIKRITI, Rafi abd-al-Latif Tilfah",IRAQ2,US,
7858,"AL-TIKRITI, Tahir Jalil Habbush",IRAQ2,US,
7859,"AL-TIKRITI, Hamid Raja Shalah",IRAQ2,US,
7860,"AL-DULAYMI, Latif Nusayyif Jasim",IRAQ2,US,
7861,"HUWAYSH, Abd-al-Tawab Mullah",IRAQ2,US,
7862,"AL-JIZRAWI, Taha Yassin Ramadan",IRAQ2,US,
7863,"AL-TIKRITI, Rukan Razuki abd-al-Ghafur Sulaiman",IRAQ2,US,
7864,"AL-TIKRITI, Jamal Mustafa Abdallah Sultan",IRAQ2,US,
7865,"HADI, Mizban Khadr",IRAQ2,US,
7866,"MA'RUF, Taha Muhyi-al-Din",IRAQ2,US,
7867,"AZIZ, Tariq",IRAQ2,US,
7868,"AL-TIKRITI, Walid Hamid Tawfiq",IRAQ2,US,
7869,"AL-TAI, Sultan Hashim Ahmad",IRAQ2,US,
7870,"AL-AZZAWI, Hikmat Mizban Ibrahim",IRAQ2,US,
7871,"AL-AHMAD, Mahmud Dhiyab",IRAQ2,US,
7872,"AL-RAWI, Ayad Futayyih Khalifa",IRAQ2,US,
7873,"AL-NAQIB, Zuhair Talib abd-al-Sattar",IRAQ2,US,
7874,"AL-SA'DI, Amir Hamudi Hassan",IRAQ2,US,
7875,"AL-UBAIDI, Amir Rashid Muhammad",IRAQ2,US,
7876,"AL-YASSIN, Husam Muhammad Amin",IRAQ2,US,
7877,"AL-SALIH, Muhammad Mahdi",IRAQ2,US,
7878,"AL-TIKRITI, Sab'awi Ibrahim Hassan",IRAQ2,US,
7879,"AL-TIKRITI, Watban Ibrahim Hassan",IRAQ2,US,
7880,"AL-TIKRITI, Barzan Ibrahim Hassan",IRAQ2,US,
7881,"AMMASH, Huda Salih Mahdi",IRAQ2,US,
7882,"AL-SAD'UN, Abd-al-Baqi abd-al-Karim Abdallah",IRAQ2,US,
7883,"AL-SA'DUN, Muhammad Zimam abd-al-Razzaq",IRAQ2,US,
7884,"AL-NAJIM, Samir abd al-Aziz",IRAQ2,US,
7885,"ABD-AL-GHAFUR, Humam abd-al-Khaliq",IRAQ2,US,
7886,"AL-UBAIDI, Yahia Abdallah",IRAQ2,US,
7887,"GHALIB, Nayif Shindakh Thamir",IRAQ2,US,
7888,"AL-MASHHADANI, Saif-al-Din",IRAQ2,US,
7889,"GHARIB, Fadil Mahmud",IRAQ2,US,
7890,"AL-KHAFAJI, Muhsin Khadr",IRAQ2,US,
7891,"KAZIM, Rashid Taan",IRAQ2,US,
7892,"AL-KUBAYSI, Ugla Abid Saqar",IRAQ2,US,
7893,"AL-UBAIDI, Ghazi Hammud",IRAQ2,US,
7894,"MAHDI, Adil Abdallah",IRAQ2,US,
7895,"AL-AWADI, Hussein Qaid",IRAQ2,US,
7896,"AL-MUHAMMAD, Khamis Sirhan",IRAQ2,US,
7897,"AL-TIKRITI, Sa'd abd-al-Majid al-Faysal",IRAQ2,US,
7898,"SPASOJEVIC, Dragon",BALKANS,US,
7899,"VASIC, Dragomir",BALKANS,US,
7911,ASSOCIATION DE SECOURS PALESTINIENS,SDGT,US,
7912,"AL-ALAMI, Imad Khalil",SDGT,US,
7913,"HAMDAN, Usama",SDGT,US,
7914,"MISHAAL, Khalid",SDGT,US,
7915,"RANTISI, Abdel Aziz",SDGT,US,
7916,COMITE' DE BIENFAISANCE ET DE SECOURS AUX PALESTINIENS,SDGT,US,
7917,INTERPAL,SDGT,US,
7918,PALESTINIAN ASSOCIATION IN AUSTRIA,SDGT,US,
7919,SANABIL ASSOCIATION FOR RELIEF AND DEVELOPMENT,SDGT,US,
7921,"DWIKARNA, Agus",SDGT,US,
7923,"JULKIPLI, Salim Y Salamuddin",SDGT,US,
7924,"MUNANDAR, Aris",SDGT,US,
7925,"MURAD, Abdul Hakim",SDGT,US,
7927,"SIREGAR, Parlindungan",SDGT,US,
7928,"SYAWAL, Yassin",SDGT,US,
7929,"YUNOS, Mukhlis",SDGT,US,
7932,"BIN MANSOUR, Amran",SDGT,US,
7933,"HIR, Zulkifli Bin Abdul",SDGT,US,
7934,"KASMURI, Abdul Manaf",SDGT,US,
7935,"MARZUKI, Zulkifli",SDGT,US,
7936,"SUFAAT, Yazid",SDGT,US,
7938,"WAN MIN, Wan Mat",SDGT,US,
7939,"ZAKARIA, Zaini",SDGT,US,
7940,"ABU DHESS, Mohamed",SDGT,US,
7942,"AL-DAGMA, Aschraf",SDGT,US,
7944,"MOUSTFA, Djamel",SDGT,US,
7945,"SHALABI, Ismail Abdallah Sbaitan",SDGT,US,
7946,AL-AKHTAR TRUST INTERNATIONAL,SDGT,US,
8083,AL-BAKOUN ALA AL-AHD ORGANIZATION,SDGT,US,
8084,"BELMOKHTAR, Mokhtar",SDGT,US,
8085,DHAMAT HOUMET DAAWA SALAFIA,SDGT,US,
8086,"EL HADI, Mustapha Nasri Ben Abdul Kader Ait",SDGT,US,
8087,"LOUNICI, Djamel",SDGT,US,
8090,"BEN ABDELHAKIM, Cherif Said",SDGT,US,
8091,"BOUYAHIA, Hamadi Ben Abdul Aziz Ben Ali",SDGT,US,
8092,"CABDULLAAH, Ciise Maxamed",SDGT,US,
8093,"DRISSI, Noureddine Ben Ali Ben Belkassem",SDGT,US,
8094,"EL AYASHI, Radi Abd El Samie Abou El Yazid",SDGT,US,
8095,"HAMMID, Mohammed Tahir",SDGT,US,
8096,"HAMRAOUI, Kamel Ben Mouldi Ben Hassan",SDGT,US,
8098,"MOSTAFA, Mohamed Amin",SDGT,US,
8099,"RIHANI, Lotfi Ben Abdul Hamid Ben Ali",SDGT,US,
8100,"ROUINE, Lazher Ben Khalifa Ben Ahmed",SDGT,US,
8101,"SALEH AL-SAADI, Nassim Ben Mohamed Al-Cherif ben Mohamed",SDGT,US,
8102,"TRABELSI, Mourad",SDGT,US,
8103,"ZARKAOUI, Imed Ben Mekki Ben Al-Akhdar",SDGT,US,
8104,"AMMARI, Saifi",SDGT,US,
8105,"DURGUTI, Safet",SDGT,US,
8106,"ABO GHAITH, Sulaiman Jassem",SDGT,US,
8107,AL-HARAMAIN : PAKISTAN BRANCH,SDGT,US,
8108,AL-HARAMAIN : INDONESIA BRANCH,SDGT,US,
8109,AL-HARAMAIN : KENYA BRANCH,SDGT,US,
8110,AL-HARAMAIN : TANZANIA BRANCH,SDGT,US,
8111,"BASEVIC, Dragan",BALKANS,US,
8112,"BOROVCANIN, Veljko",BALKANS,US,
8113,"DJORDA, Samojko",BALKANS,US,
8114,"ECIM, Ljuban",BALKANS,US,
8115,"JAKUPI, Avdyl",BALKANS,US,
8116,"KOJIC, Radomir",BALKANS,US,
8117,"KOVAC, Tomislav",BALKANS,US,
8118,"KUJUNDZIC, Predrag",BALKANS,US,
8119,"MARIJANOVIC, Milovan",BALKANS,US,
8120,"SARAC, Ivan",BALKANS,US,
8122,"SHAQIRI, Xhezair",BALKANS,US,
8123,"THACI, Menduh",BALKANS,US,
8124,"2904977 CANADA, INC.",CUBA,US,
8125,CORPORACION CIMEX S.A.,CUBA,US,
8126,CUBANACAN GROUP,CUBA,US,
8127,CUBANACAN INTERNATIONAL B.V,CUBA,US,
8128,CUBANACAN U.K. LIMITED,CUBA,US,
8129,HAVANATUR S.A.,CUBA,US,
8131,HAVANATUR BAHAMAS LTD.,CUBA,US,
8132,HAVANATUR CHILE S.A.,CUBA,US,
8133,LA COMPANIA TIENDAS UNIVERSO S.A.,CUBA,US,
8134,FUNDACION PARA LA PAZ DE CORDOBA,SDNTK,US,
8138,"ARROYAVE RUIZ, Elkin Alberto",SDNTK,US,
8139,"ATENCIA PITALUA, Rafael Dario",SDNTK,US,
8140,"BLANCO PUERTA, Edgar Fernando",SDNTK,US,
8144,"BUITRAGO PARADA, Hector German",SDNTK,US,
8147,"CASTANO GIL, Carlos",SDNTK,US,
8149,"CASTANO GIL, Jose Vicente",SDNTK,US,
8150,"CASTELLANOS GARZON, Henry",SDGT,US,
8151,"CIFUENTES GALINDO, Luis Eduardo",SDNTK,US,
8153,"DUQUE GAVIRIA, Ivan Roberto",SDNTK,US,
8154,"GIRALDO SERNA, Hernan",SDNTK,US,
8155,"GOMEZ ALVAREZ, Sor Teresa",SDNTK,US,
8156,"ISAZA ARANGO, Ramon Maria",SDNTK,US,
8158,"MANCUSO GOMEZ, Salvatore",SDNTK,US,
8159,"MARIN ARANGO, Luciano",SDGT,US,
8163,"MURILLO BEJARANO, Diego Fernando",SDNTK,US,
8175,"AL-ZINDANI, Shaykh Abd-al-Majid",SDGT,US,
8183,"ABD AL-GHAFAR, Sundus",IRAQ2,US,
8184,"AL-DURI, Jawhar Majid",IRAQ2,US,
8185,"AL-RABI'I, Nidal",IRAQ2,US,
8186,"AL-TIKRITI, Ali Barzan Ibrahim Hasan",IRAQ2,US,
8187,"AL-TIKRITI, Ali Saddam Hussein",IRAQ2,US,
8188,"AL-TIKRITI, Hala Saddam Hussein",IRAQ2,US,
8189,"AL-TIKRITI, Khawla Barzan Ibrahim Hasan",IRAQ2,US,
8190,"AL-TIKRITI, Mohammad Barzan Ibrahim Hasan",IRAQ2,US,
8191,"AL-TIKRITI, Noor Barzan Ibrahim Hasan",IRAQ2,US,
8192,"AL-TIKRITI, Raghad Saddam Hussein",IRAQ2,US,
8193,"AL-TIKRITI, Rana Saddam Hussein",IRAQ2,US,
8194,"AL-TIKRITI, Saja Barzan Ibrahim Hasan",IRAQ2,US,
8195,"AL-TIKRITI, Thoraya Barzan Ibrahim Hasan",IRAQ2,US,
8196,"AL-UBAYDI, Intissar",IRAQ2,US,
8197,"SHAHBANDAR, Samira",IRAQ2,US,
8198,"TILFAH, Sajida Khayrallah",IRAQ2,US,
8199,HOLA SUN HOLIDAYS LIMITED,CUBA,US,
8200,"DERAMCHI, Othman",SDGT,US,
8202,"BENDEBKA, L'Hadi",SDGT,US,
8203,"AHMED NACER, Yacine",SDGT,US,
8204,"KIFANE, Abderrahmane",SDGT,US,
8205,"EL HEIT, Ali",SDGT,US,
8207,"HADDAD, Fethi Ben Assen Ben Salem",SDGT,US,
8208,"ABBES, Moustafa",SDGT,US,
8209,"ABBES, Youcef",SDGT,US,
8210,AL WASEL AND BABEL GENERAL TRADING LLC,IRAQ2,US,
8211,"AL-BASHAIR TRADING COMPANY, LTD",IRAQ2,US,
8212,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,IRAQ2,US,
8213,AVIATRANS ANSTALT,IRAQ2,US,
8214,LOGARCHEO S.A.,IRAQ2,US,
8215,"AHMED, Adnan S. Hasan",IRAQ2,US,
8216,"AL OBAIDI, Tarik Nasser S.",IRAQ2,US,
8217,"AL-QUBAYSI, Munir",IRAQ2,US,
8218,"BAHNAM, Hikmat Jarjes",IRAQ2,US,
8219,"ALLANE, Hacene",SDGT,US,
8220,"DJERMANE, Kamel",SDGT,US,
8221,"EL-AICH, Dhou",SDGT,US,
8222,"ZERFAOUI, Ahmad",SDGT,US,
8223,AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : BOSNIA BRANCH,SDGT,US,
8224,TAIBAH INTERNATIONAL : BOSNIA BRANCH,SDGT,US,
8225,AL FURQAN,SDGT,US,
8227,"BURHAN, Dr. Sahir",IRAQ2,US,
8228,"HAMUDAT, General Maki Mustafa",IRAQ2,US,
8230,"SHABAN, Adib",IRAQ2,US,
8231,"SLEWA, Roodi",IRAQ2,US,
8234,"ARELLANO FELIX, Eduardo Ramon",SDNTK,US,
8235,"ARELLANO FELIX, Francisco Javier",SDNTK,US,
8236,ARELLANO FELIX ORGANIZATION,SDNTK,US,
8237,JUAREZ CARTEL,SDNTK] [ILLICIT-DRUGS-EO14059,US,
8239,"NEMBHARD, Norris",SDNTK,US,
8240,"NOORZAI, Haji Bashir",SDNTK,US,
8241,"RAMCHARAN, Leebert",SDNTK,US,
8243,"ZEVALLOS GONZALES, Fernando Melciades",SDNTK,US,
8244,AERO CONTINENTE S.A,SDNTK,US,
8245,AVIANDINA S.A.C.,SDNTK,US,
8247,IAC INTERNATIONAL INC.,SDNTK,US,
8248,"MEJIA MAGNANI, John Yvan",SDNTK,US,
8250,"SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.",SDNTK,US,
8251,"ZEVALLOS GONZALES, Lupe Maritza",SDNTK,US,
8252,"ZEVALLOS GONZALES, Milagros Angelina",SDNTK,US,
8253,"ZEVALLOS GONZALES, Winston Ricardo",SDNTK,US,
8254,AERO CONTINENTE (USA) INC.,SDNTK,US,
8255,CARGO AIRCRAFT LEASING CORP.,SDNTK,US,
8256,"INTERNATIONAL PACIFIC TRADING, INC.",SDNTK,US,
8258,AL-HARAMAIN : AFGHANISTAN BRANCH,SDGT,US,
8259,AL-HARAMAIN : ALBANIA BRANCH,SDGT,US,
8260,AL-HARAMAIN : BANGLADESH BRANCH,SDGT,US,
8261,AL-HARAMAIN : ETHIOPIA BRANCH,SDGT,US,
8262,AL-HARAMAIN : THE NETHERLANDS BRANCH,SDGT,US,
8263,"AL-AQIL, Aqeel Abdulaziz Aqeeil",SDGT,US,
8264,"AL-TURKI, Hassan Abdullah Hersi",SDGT,US,
8265,"BARAKAT, Assad Ahmad",SDGT,US,
8266,CASA APOLLO,SDGT,US,
8267,BARAKAT IMPORT EXPORT LTDA,SDGT,US,
8269,"DARRAJI, Kamel",SDGT,US,
8271,"JAMMALI, Imed Ben Bechir Ben Hamda",SDGT,US,
8272,"LOUBIRI, Habib Ben Ahmed",SDGT,US,
8273,"TRABELSI, Chabaane Ben Mohamed",SDGT,US,
8275,"KRUNIC, Savo",BALKANS,US,
8276,"PEJCIC, Mile",BALKANS,US,
8277,"PETRIC, Zoran",BALKANS,US,
8279,"BOUT, Viktor Anatolijevitch",DRCONGO,US,
8294,"RUPRAH, Sanjivan Singh",DRCONGO,US,
8306,A.W.A. ENGINEERING LIMITED,IRAQ2,US,
8307,"ABBAS, Abdul Hussein",IRAQ2,US,
8309,ADMINCHECK LIMITED,IRAQ2,US,
8310,"ADVANCED ELECTRONICS DEVELOPMENT, LTD",IRAQ2,US,
8311,"AHMAD, Rasem",IRAQ2,US,
8312,"AHMAD, Wallid Issa",IRAQ2,US,
8313,"AL-AMIRI, Adnan Talib Hassim",IRAQ2,US,
8314,AL-ARABI TRADING COMPANY LIMITED,IRAQ2,US,
8315,"AL-ATRUSH, Abd al-Wahhab Umar Mirza",IRAQ2,US,
8316,"AL-AZAWI, Dafir",IRAQ2,US,
8317,"AL-BAZZAZ, Hikmet Abdallah",IRAQ2,US,
8318,"AL-DAJANI, Leila N.S.",IRAQ2,US,
8319,"AL-DAJANI, Nadim S.",IRAQ2,US,
8320,"AL-DAJANI, Sa'ad",IRAQ2,US,
8323,"AL-HAMMADI, Hamid Yusif",IRAQ2,US,
8326,"AL-HUWAYSH, Isam Rashid",IRAQ2,US,
8327,"AL-JABBURI, Sadi Tuma Abbas",IRAQ2,US,
8329,"AL-KHODAIR, Ahmad Hussein",IRAQ2,US,
8330,"AL-MAJID, Hussein Kamel Hassan",IRAQ2,US,
8331,"AL-MALIKI, Shabib Lazem",IRAQ2,US,
8332,"AL-QASIR, Nazar Jumah Ali",IRAQ2,US,
8333,"AL-RIDA, Karim Hasan",IRAQ2,US,
8334,"AL-RUBA, Dr. Khadim",IRAQ2,US,
8335,"AL-SAHHAF, Muhammad Said Kazim",IRAQ2,US,
8336,"AL-ZIBARI, Arshad Muhammad Ahmad Muhammad",IRAQ2,US,
8337,"ALAWI, Abdel-Salam Abdel-Rahman",IRAQ2,US,
8339,"ALWAN, Allaidin Hussain",IRAQ2,US,
8340,AMD CO. LTD AGENCY,IRAQ2,US,
8341,ARAB PETROLEUM ENGINEERING COMPANY LTD,IRAQ2,US,
8342,ARAB PROJECTS COMPANY S.A. LTD.,IRAQ2,US,
8345,ARCHI CENTRE I.C.E. LIMITED,IRAQ2,US,
8346,ARCHICONSULT LIMITED,IRAQ2,US,
8347,ASSOCIATED ENGINEERS,IRAQ2,US,
8348,"ATIA, Hachim K.",IRAQ2,US,
8349,"ATIA, Hachim K.",IRAQ2,US,
8350,"ATIA, Hachim K.",IRAQ2,US,
8351,ATLAS AIR CONDITIONING COMPANY LIMITED,IRAQ2,US,
8352,ATLAS EQUIPMENT COMPANY LIMITED,IRAQ2,US,
8354,BAROON SHIPPING COMPANY LIMITED,IRAQ2,US,
8357,"DAGHIR, Ali Ashour",IRAQ2,US,
8359,DURAND PROPERTIES LIMITED,IRAQ2,US,
8360,ENDSHIRE EXPORT MARKETING,IRAQ2,US,
8364,FALCON SYSTEMS,IRAQ2,US,
8365,"FARAJ, Samal Majid",IRAQ2,US,
8366,FARTRADE HOLDINGS S.A.,IRAQ2,US,
8367,"FATTAH, Jum'a Abdul",IRAQ2,US,
8368,H & H METALFORM GMBH,IRAQ2,US,
8369,"HABIB, Mohammed Turki",IRAQ2,US,
8370,HELFORD DIRECTORS LIMITED,IRAQ2,US,
8371,I.P.C. INTERNATIONAL LIMITED,IRAQ2,US,
8372,I.P.C. MARKETING LIMITED,IRAQ2,US,
8373,"INVESTACAST PRECISION CASTINGS, LTD.",IRAQ2,US,
8374,IRAQI ALLIED SERVICES LIMITED,IRAQ2,US,
8375,IRAQI FREIGHT SERVICES LIMITED,IRAQ2,US,
8376,IRAQI TRADE CENTER,IRAQ2,US,
8377,JARACO S.A.,IRAQ2,US,
8378,"JASIM, Latif Nusayyif",IRAQ2,US,
8379,"JON, Hana Paul",IRAQ2,US,
8380,"JUME'AN, George",IRAQ2,US,
8382,"KARAGHULLY, Labeed A.",IRAQ2,US,
8383,KEENCLOUD LIMITED,IRAQ2,US,
8384,"KHALIL, Dr. Ahmad Murtada Ahmad",IRAQ2,US,
8385,"MALIK, Assim Mohammed Rafiq Abdul",IRAQ2,US,
8387,MEED INTERNATIONAL LIMITED,IRAQ2,US,
8388,"MOHAMED, Abdul Kader Ibrahim",IRAQ2,US,
8389,"MUBARAK, Umid Medhat",IRAQ2,US,
8390,"NAMAN, Saalim",IRAQ2,US,
8392,"OMRAN, Karim Dhaidas",IRAQ2,US,
8393,ORIENT SHIPPING LIMITED,IRAQ2,US,
8394,PANDORA SHIPPING CO. S.A.,IRAQ2,US,
8395,PETRA NAVIGATION & INTERNATIONAL TRADING CO. LTD.,IRAQ2,US,
8396,RAJBROOK LIMITED,IRAQ2,US,
8397,"REYNOLDS AND WILSON, LTD.",IRAQ2,US,
8399,"RZOOKI, Hanna",IRAQ2,US,
8401,"SALIH, Abd al-Munim Ahmad",IRAQ2,US,
8403,T N K FABRICS LIMITED,IRAQ2,US,
8404,T.E.G. LIMITED,IRAQ2,US,
8405,T.M.G. ENGINEERING LIMITED,IRAQ2,US,
8406,"TALL, Aktham",IRAQ2,US,
8407,TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE,IRAQ2,US,
8408,TECHNOLOGY AND DEVELOPMENT GROUP LTD,IRAQ2,US,
8409,"TIGRIS TRADING, INC.",IRAQ2,US,
8411,TRADING & MARITIME INVESTMENTS,IRAQ2,US,
8412,U.I. INTERNATIONAL,IRAQ2,US,
8413,"ZAHRAN, Yousuf",IRAQ2,US,
8414,"ZAINAL, Akram",IRAQ2,US,
8415,WHALE SHIPPING LTD.,IRAQ2,US,
8416,A.T.E. INTERNATIONAL LTD.,IRAQ2,US,
8418,"KUNFUTH, Abbas Khalaf",IRAQ2,US,
8419,"AL-TAMIMI, Muhannad Juma Y",IRAQ2,US,
8420,BLOTO INTERNATIONAL COMPANY,IRAQ2,US,
8422,MELFI MARINE CORPORATION S.A.,CUBA,US,
8591,"AL-BUTHE, Soliman",SDGT,US,
8592,AL-HARAMAIN FOUNDATION : COMOROS ISLANDS,SDGT,US,
8593,ISLAMIC AFRICAN RELIEF AGENCY,SDGT,US,
8594,"SULAIMAN, Mohammed Ibrahim",SDGT,US,
8595,"MAKKI, Jaffar Ahmad Abdullah",SDGT,US,
8596,"ABBAKAR MUHAMAD, Abdul Aziz",SDGT,US,
8597,"AL-SUDANI, Khalid Ahmad Jumah",SDGT,US,
8598,"BUISIR, Ibrahim",SDGT,US,
8599,"PUERTA PARRA, Gabriel",SDNT,US,
8600,"HERNANDEZ ZEA, Luis Antonio",SDNT,US,
8731,ACCIRENT S.A.,SDNT,US,
8732,AEROCOMERCIAL ALAS DE COLOMBIA LTDA.,SDNT,US,
8733,AEROVIAS ATLANTICO LTDA.,SDNT,US,
8734,ASOCIACION TURISTICA INTERNACIONAL S.C.S.,SDNT,US,
8735,CIA. CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.,SDNT,US,
8736,COMERCIALIZADORA ANDINA BRASILERA S.A.,SDNT,US,
8737,DESARROLLOS AGROINDUSTRIALES S.A.,SDNT,US,
8738,GREEN ISLAND S.A.,SDNT,US,
8739,INDUSTRIAL MINERA Y PECUARIA S.A.,SDNT,US,
8740,INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,SDNT,US,
8741,INVERSIONES Y COMERCIALIZADORA INCOM LTDA.,SDNT,US,
8742,LA FRONTERA UNION GALVEZ Y CIA S EN C,SDNT,US,
8743,LARGO LEASING LTD.,SDNT,US,
8744,TRANS PACIFIC WORLD LEASING LIMITED,SDNT,US,
8745,"VELEZ RENGIFO, Piedad",SDNT,US,
8746,"ARCE JARAMILLO, Melba Rosa",SDNT,US,
8759,ISLAMIC STATE OF IRAQ AND THE LEVANT,FTO] [SDGT,US,
8761,SERCUBA,CUBA,US,
8800,"LABRA AVILES, Jesus Abraham",SDNTK,US,
8801,"HIGUERA GUERRERO, Gilberto",SDNTK,US,
8802,"PEREZ PASUENGO, Efrain",SDNTK,US,
8803,"AURELIANO FELIX, Jorge",SDNTK,US,
8804,"YANEZ GUERRERO, Rigoberto",SDNTK,US,
8805,"MARTINEZ DUARTE, Armando",SDNTK,US,
8807,"JANJALANI, Khadafi Abubakar",SDGT,US,
8808,"AL-FAQIH, Saad Rashed Mohammad",SDGT,US,
8809,"BATARJEE, Adel Abdul Jalil Ibrahim",SDGT,US,
8811,SERB DEMOCRATIC PARTY,BALKANS,US,
8812,ZDRAVO,BALKANS,US,
8813,KOMOTKO,BALKANS,US,
8815,"BRALO, Miroslav",BALKANS,US,
8816,"DJORDJEVIC, Vlastimir",BALKANS,US,
8818,"LAZAREVIC, Vladimir",BALKANS,US,
8819,"LUKIC, Sreten",BALKANS,US,
8859,MOVEMENT FOR ISLAMIC REFORM IN ARABIA,SDGT,US,
